obec;pou;AB;BUS;M;MOT;NA;NAA;NAE;NN;NAN;NNA;NNT;NS;OA;OSO;OAE;OV;PN;PNA;PNT;PS;SA;SN;SNV;SP;SPT;SS;TN;TR;VD;VN;PTA;ABT;MM;MMK;MMP;MS;MST;MTR;MTS;MTT;MTV;NAC;NAG;NAI;NAK;NAM;NAP;NAR;NAS;NAU;NAV;NAW;NAX;NC;NJ;NK;NNR;NP;NPC;NPR;NT;NTC;NTK;NTN;NV;OAD;OAG;OAK;OAM;OAO;OAR;OAS;OAV;P;PA;PD;PNC;PNJ;PNK;PNN;PNP;PNS;PNU;PNV;PO;POC;PON;POO;PPN;PRS;PT;PTC;PTN;PTO;PTS;SAA;SAC;SAE;SAG;SAJ;SAP;SAR;SAS;SAV;SAW;T;TJE;TKO;TKU;TMA;TP;TPA;VMB;VMN;VMP;VZU;.;1;BUD;JIV;JTK;MCT;MKL;MOP;MPV;NAT;NSA;NTA;OVZ;PRN;PRT;PRV;PSN;SPA;SPP;STC;TAN;TAP;TNA;TRA;TRK;TRP;VIS;VNN;VTS;VUD;VVO;Celkem
StarÈ Hrady;Kopidlno;0;0;30;4;11;0;0;4;0;0;0;0;100;16;0;0;12;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;2;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;2;6;2;5;4;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;228
StarÈ HutÏ;UherskÈ HradiötÏ;0;0;23;0;8;0;0;0;0;0;0;0;69;8;0;0;8;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;4;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;136
StarÈ JesenËany;Pardubice;0;0;26;7;23;0;0;0;0;0;1;0;228;37;0;0;16;0;0;2;0;0;0;0;0;0;0;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;7;3;0;19;2;0;0;1;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;415
StarÈ K¯eËany;Rumburk;0;0;156;18;30;0;0;0;0;0;2;0;573;82;0;2;42;0;3;1;0;0;0;0;0;1;0;9;1;0;0;0;3;3;0;4;0;0;1;0;2;0;0;0;1;1;0;0;1;10;3;0;0;0;0;0;0;1;0;0;0;0;1;0;0;2;1;10;0;0;0;0;0;0;0;0;0;11;0;0;1;1;0;8;24;1;32;1;0;0;1;0;1;0;13;0;1;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1088
StarÈ MÏsto;Brunt·l;0;0;89;10;87;0;0;9;0;0;0;0;520;82;0;0;52;0;4;2;4;0;0;0;0;8;1;19;2;0;0;0;19;1;0;1;1;0;0;0;0;0;0;0;1;0;2;0;1;20;4;0;0;0;0;0;0;2;0;0;1;1;1;0;0;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;16;8;17;0;0;0;1;4;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;9;2;5;0;0;0;0;0;0;0;1;0;0;0;0;0;30;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;1101
StarÈ MÏsto;Fr˝dek-MÌstek;0;0;106;16;104;0;0;3;0;0;1;0;728;123;0;1;57;0;1;1;1;0;0;1;1;8;0;9;5;0;0;0;4;0;0;2;0;0;0;0;2;0;1;0;0;0;1;0;1;35;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;7;0;1;0;0;1;0;0;0;0;0;0;0;3;0;0;5;13;1;37;4;0;0;1;1;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;10;1;8;0;0;0;0;0;0;0;0;0;0;0;1;0;28;0;0;0;0;0;0;0;0;5;0;0;0;1;0;0;1361
StarÈ MÏsto;Hanuöovice;1;0;162;17;105;0;0;5;0;0;4;0;756;88;0;4;80;0;3;3;2;0;4;0;0;7;0;19;0;0;0;0;1;0;4;2;0;0;1;0;0;0;1;0;1;1;0;0;2;30;2;0;0;0;0;0;0;1;0;0;2;0;1;0;0;1;3;10;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;7;29;3;19;1;0;0;1;3;0;0;21;1;0;0;0;2;0;0;1;0;0;0;0;24;0;0;0;0;0;0;0;4;0;5;0;0;0;1;0;0;0;0;0;0;0;6;1;46;0;4;0;0;0;0;0;1;13;0;0;0;0;0;0;1520
StarÈ MÏsto;Moravsk· T¯ebov·;0;0;168;10;49;0;0;2;0;0;4;0;547;60;0;0;78;0;0;0;0;0;0;0;0;3;0;14;1;0;0;0;0;1;1;2;0;0;0;0;1;0;0;0;1;0;0;0;1;9;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;7;0;0;0;0;0;0;0;0;2;1;0;0;1;0;0;10;24;5;22;0;0;0;0;2;0;0;35;0;2;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;3;3;3;0;0;0;0;0;0;0;2;0;0;0;0;0;31;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;1148
StarÈ MÏsto;StarÈ MÏsto;9;0;484;50;436;1;0;29;0;0;3;0;2924;548;0;3;140;0;0;8;4;0;0;1;0;30;0;5;5;0;0;0;9;1;2;12;0;2;3;0;5;0;0;1;5;0;2;0;9;169;7;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;5;15;2;1;0;0;4;0;0;0;0;1;0;0;0;0;0;18;92;6;111;10;0;0;3;2;1;0;8;1;1;0;1;1;0;0;1;0;0;0;0;16;0;0;1;0;0;0;0;21;31;10;0;0;0;0;0;0;0;0;0;0;0;2;0;109;0;1;0;0;0;0;0;0;6;0;0;0;0;0;0;5391
StarÈ MÏsto pod Landötejnem;Nov· Byst¯ice;0;0;46;3;23;0;0;0;0;0;2;0;251;17;0;1;30;0;0;1;0;0;0;0;0;1;0;5;1;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;11;0;9;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;1;0;0;0;0;0;0;3;0;0;0;0;1;0;443
StarÈ MÌsto;JiËÌn;0;0;32;2;8;0;0;1;0;0;0;0;190;31;0;0;13;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;0;8;0;0;0;2;1;0;0;14;0;1;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;2;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;357
StarÈ SedliötÏ;Bor;0;0;115;19;68;0;0;7;1;0;1;0;695;102;0;0;71;0;2;0;0;0;0;0;0;6;1;10;1;0;0;0;2;0;22;0;0;0;0;0;3;0;0;2;0;0;0;0;2;26;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;13;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;22;2;44;2;0;0;1;0;0;0;16;0;0;0;0;1;0;0;1;0;0;1;0;34;0;0;0;0;0;0;0;5;1;1;0;0;0;1;0;0;0;0;0;0;0;3;1;32;0;2;2;0;0;0;0;0;2;0;0;0;0;0;0;1362
StarÈ Sedlo;Bor;0;0;35;8;13;0;0;3;0;0;4;0;164;32;0;1;23;0;3;0;0;0;0;0;0;2;0;7;0;0;0;0;1;0;8;0;0;0;0;0;0;0;0;0;1;0;0;0;2;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;5;6;1;13;3;0;0;1;0;0;0;5;0;1;0;0;1;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;11;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;391
StarÈ Sedlo;Loket;0;0;129;12;34;0;0;0;0;0;1;0;500;76;0;1;40;2;1;0;0;0;0;0;0;0;0;5;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;14;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;5;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;12;19;2;16;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;1;0;24;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;914
StarÈ Smrkovice;Ho¯ice;0;0;31;2;8;0;0;0;0;0;0;0;150;12;0;0;10;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;6;3;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;266
StarÈ TÏchanovice;VÌtkov;1;0;27;2;13;0;0;0;0;0;1;0;94;6;0;1;14;0;1;0;0;0;0;0;0;1;0;3;1;0;0;0;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;1;7;0;0;0;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;219
StarÈ éd·nice;L·znÏ BohdaneË;0;0;75;4;91;0;0;0;0;0;0;0;407;37;0;0;32;0;0;2;1;0;0;0;0;3;0;3;2;0;0;0;4;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;3;10;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;1;0;9;1;0;0;0;0;0;0;0;0;1;0;0;2;0;0;9;13;2;16;0;0;0;1;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;760
Sta¯eË;T¯ebÌË;1;0;189;14;83;0;0;2;0;0;3;0;860;76;0;0;65;0;0;6;3;0;0;0;0;5;0;11;0;0;0;0;7;1;0;7;1;0;3;0;0;0;1;0;4;0;0;0;1;17;3;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;2;7;0;1;0;0;2;0;0;0;1;2;0;0;1;1;0;16;32;7;59;4;0;0;2;1;0;0;28;0;1;0;0;0;0;0;1;0;0;0;0;46;0;0;0;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;6;1;37;0;0;1;0;0;0;0;0;7;0;0;0;0;0;0;1645
Sta¯echovice;ProstÏjov;0;0;79;6;36;0;0;4;0;0;1;0;307;24;0;0;22;0;0;2;0;0;0;0;0;2;0;6;1;0;0;0;4;0;0;0;0;0;3;0;2;0;0;1;0;0;0;0;2;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;11;1;11;2;0;0;1;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;589
Sta¯ÌË;Fr˝dek-MÌstek;2;0;178;34;111;5;0;12;0;4;5;0;1134;158;0;1;91;0;2;3;2;0;0;0;0;6;0;12;1;0;0;0;9;1;1;3;0;0;0;0;2;0;1;0;3;0;0;0;3;31;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;6;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;8;29;1;57;5;0;0;3;0;0;0;8;0;0;0;0;1;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;10;6;3;0;0;0;0;0;0;0;0;0;0;0;10;0;62;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;2058
StarkoË;»·slav;0;0;19;3;5;0;0;0;0;0;0;0;105;6;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;5;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172
St·rkov;Hronov;0;0;90;6;31;0;0;0;0;0;4;0;335;55;0;1;23;0;0;1;0;0;1;0;0;5;0;12;1;0;0;0;4;0;0;3;0;0;0;0;1;1;0;0;2;0;0;0;1;5;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;1;7;1;0;1;0;0;0;0;0;0;3;0;0;1;0;0;4;17;0;24;1;0;0;1;2;0;0;11;0;0;0;0;1;0;0;0;0;1;0;0;18;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;22;0;1;0;0;0;0;0;0;4;0;0;0;0;0;0;710
ätarnov;äternberk;0;0;69;8;40;0;0;0;0;0;1;0;349;63;0;0;22;0;0;0;2;0;0;0;0;1;0;2;1;0;0;0;3;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;3;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;11;12;0;10;2;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;654
Starosedlsk˝ Hr·dek;B¯eznice;0;0;11;0;5;0;0;1;0;0;1;0;79;7;0;0;3;0;1;0;0;0;0;0;0;7;0;11;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;2;6;1;6;1;0;0;1;4;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;8;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;213
Starovice;HustopeËe;1;0;96;14;71;0;0;2;0;0;1;0;433;53;0;1;26;0;1;1;2;0;0;0;0;2;0;4;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;25;0;12;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;783
StaroviËky;HustopeËe;6;1;128;9;58;0;0;0;0;0;0;0;490;52;0;0;39;0;0;1;1;0;0;0;0;2;1;6;1;0;0;0;2;0;0;3;0;0;0;0;1;0;0;0;1;0;1;0;3;10;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;4;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;6;21;2;17;2;0;0;1;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;924
Star˝ Bydûov;Nov˝ Bydûov;2;0;44;4;40;8;0;16;0;0;1;6;269;25;0;1;20;0;0;1;0;0;0;0;0;4;0;10;0;0;0;0;16;0;1;2;0;0;0;0;0;0;0;0;0;1;0;0;1;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0;1;0;0;0;0;0;0;0;1;2;0;11;14;0;20;4;0;0;1;1;0;0;13;0;0;0;0;0;0;0;1;0;0;0;0;18;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;12;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;588
Star˝ Hrozenkov;Uhersk˝ Brod;1;0;84;6;26;0;0;0;0;0;1;0;337;43;0;0;27;0;0;0;1;0;0;0;0;2;0;10;0;0;0;0;0;0;0;2;0;0;3;0;1;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10;1;14;1;0;0;1;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;635
Star˝ JiËÌn;Nov˝ JiËÌn;0;0;267;28;122;0;0;3;0;0;2;0;1422;152;0;2;106;0;1;1;4;0;0;1;3;14;0;20;8;0;0;0;7;1;0;9;2;0;13;0;2;0;1;0;3;2;2;0;2;22;4;0;0;0;0;1;0;8;0;0;2;0;7;0;0;1;1;7;1;2;0;0;1;0;0;0;2;0;0;2;1;0;0;16;68;4;90;3;0;0;5;0;0;0;20;0;1;0;0;1;0;0;2;0;0;0;0;57;0;0;0;0;0;0;0;6;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;2;0;0;0;0;0;0;16;0;0;0;0;0;0;2620
Star˝ KolÌn;KolÌn;1;0;167;19;59;1;0;0;0;0;1;0;820;112;0;2;54;1;0;2;2;0;0;0;0;3;0;2;3;0;0;0;5;8;1;1;0;0;7;0;3;0;0;1;0;0;0;0;4;13;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14;2;0;0;0;1;0;0;0;1;1;0;0;1;0;0;14;34;3;58;3;0;0;1;5;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;16;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1490
Star˝ Mate¯ov;Pardubice;0;0;52;11;31;0;0;0;0;0;0;0;393;80;0;0;23;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;3;8;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;10;12;2;15;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;684
Star˝ Pet¯Ìn;Vranov nad DyjÌ;0;0;25;2;11;0;0;0;0;0;5;0;127;20;0;0;12;0;1;1;0;0;0;0;0;5;0;11;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8;0;12;0;0;0;1;0;0;0;11;0;1;0;1;1;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;2;0;7;0;0;0;0;0;0;0;1;9;0;0;0;0;0;0;302
Star˝ Plzenec;Star˝ Plzenec;8;0;509;69;262;0;0;12;0;0;1;0;2719;437;0;3;220;0;4;9;8;0;0;0;0;6;2;7;7;0;0;0;85;1;5;4;0;1;2;0;7;1;0;0;10;0;1;0;14;61;11;0;0;0;0;0;0;5;0;0;0;0;1;0;1;5;4;26;2;2;0;0;4;0;0;0;1;0;1;1;4;0;0;44;110;10;181;8;0;0;1;0;0;0;17;0;2;0;0;6;0;0;3;0;0;0;0;20;0;0;0;0;0;0;0;23;23;3;0;0;0;1;0;0;0;0;0;0;0;10;0;80;0;2;1;0;0;0;0;0;3;0;0;0;0;0;0;5091
Star˝ Poddvorov;HodonÌn;0;0;104;15;30;0;0;0;0;0;1;0;453;54;0;1;19;0;0;0;0;0;0;0;0;1;0;4;0;0;0;0;5;0;2;0;0;0;0;0;1;0;0;0;1;0;0;0;2;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;4;18;1;24;1;0;0;0;0;1;0;4;0;0;0;0;1;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;799
Star˝ äachov;Beneöov nad PlouËnicÌ;0;0;42;1;8;0;0;0;0;0;0;0;136;7;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;9;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;241
Star˝ Vestec;Lys· nad Labem;1;0;26;1;30;0;0;5;0;0;0;0;113;15;0;0;16;0;1;4;1;0;0;0;0;0;0;12;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;8;0;0;0;0;0;1;0;0;0;0;1;1;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8;0;3;0;0;0;0;1;1;0;12;0;0;0;0;0;0;0;1;0;0;0;0;9;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;291
Staöov;Beroun;0;0;49;2;25;0;0;0;0;0;0;0;265;21;0;0;30;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;10;2;18;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;9;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;472
Staöov;PoliËka;0;0;32;3;9;0;0;0;0;0;0;0;149;21;0;1;12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;7;1;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;264
Statenice;Roztoky;0;0;140;33;68;0;0;0;0;0;0;0;772;139;0;1;59;0;0;2;0;0;0;0;0;3;1;0;3;0;0;0;2;1;1;3;1;0;3;0;2;0;0;0;1;1;1;0;1;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;23;2;19;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;12;10;0;0;0;0;0;0;1;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1370
Stavenice;Mohelnice;0;0;19;4;6;0;0;0;0;0;0;0;71;8;0;0;7;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;5;0;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;148
StavÏöice;Kyjov;0;0;35;1;19;0;0;0;0;0;0;0;171;21;0;0;14;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;10;1;7;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;314
StÈblov·;Pardubice;0;0;38;3;17;0;0;1;0;0;0;0;174;35;0;0;15;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;7;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;4;7;1;11;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;11;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;371
